,p_conc,initial_prediction,refined_prediction_0,refined_prediction_1,refined_prediction_2,y_true,tau,regime
1614,"(array([0.01224052, 0.00014983]), array([-4.16620314e-03,  1.73572486e-05]), array([-0.0225994 ,  0.00051073]), array([6.76755425e-03, 4.57997905e-05]), array([-6.95572362e-04,  4.83820911e-07]), array([3.57703856e-03, 1.27952048e-05]), array([0.01339515, 0.00017943]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001794264,4.683e-07,4.67e-07,4.68e-07,4.6831931448350314e-07,0.00010219416970491771,low
1615,"(array([-4.16620314e-03,  1.73572486e-05]), array([-0.0225994 ,  0.00051073]), array([6.76755425e-03, 4.57997905e-05]), array([-6.95572362e-04,  4.83820911e-07]), array([3.57703856e-03, 1.27952048e-05]), array([0.01339515, 0.00017943]), array([-6.84338596e-04,  4.68319314e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.69382649032574e-06,3.991695160233557e-05,0.0001,3.991695160233557e-05,3.991695160233557e-05,0.00010219416970491771,low
1616,"(array([-0.0225994 ,  0.00051073]), array([6.76755425e-03, 4.57997905e-05]), array([-6.95572362e-04,  4.83820911e-07]), array([3.57703856e-03, 1.27952048e-05]), array([0.01339515, 0.00017943]), array([-6.84338596e-04,  4.68319314e-07]), array([-6.31798636e-03,  3.99169516e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00013174,4.745665306389829e-09,0.0001,4.745665306389829e-09,4.745665306389829e-09,0.00010219416970491771,low
1617,"(array([6.76755425e-03, 4.57997905e-05]), array([-6.95572362e-04,  4.83820911e-07]), array([3.57703856e-03, 1.27952048e-05]), array([0.01339515, 0.00017943]), array([-6.84338596e-04,  4.68319314e-07]), array([-6.31798636e-03,  3.99169516e-05]), array([6.88887894e-05, 4.74566531e-09]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.86775e-05,0.0001427787239529,0.0,0.0001427787239529,0.0001427787239529512,0.00010219416970491771,high
1618,"(array([-6.95572362e-04,  4.83820911e-07]), array([3.57703856e-03, 1.27952048e-05]), array([0.01339515, 0.00017943]), array([-6.84338596e-04,  4.68319314e-07]), array([-6.31798636e-03,  3.99169516e-05]), array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00017943,0.000171,0.000171,0.000171,0.0001712226924268965,0.00010219416970491771,high
1619,"(array([3.57703856e-03, 1.27952048e-05]), array([0.01339515, 0.00017943]), array([-6.84338596e-04,  4.68319314e-07]), array([-6.31798636e-03,  3.99169516e-05]), array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001783447435791,0.0001,1.5e-06,1.6e-06,1.6273309076929999e-06,0.00010219416970491771,low
1620,"(array([0.01339515, 0.00017943]), array([-6.84338596e-04,  4.68319314e-07]), array([-6.31798636e-03,  3.99169516e-05]), array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.62e-06,2.531154969728904e-07,2.531154969728904e-07,0.0001,2.5311549697289034e-07,0.00010219416970491771,low
1621,"(array([-6.84338596e-04,  4.68319314e-07]), array([-6.31798636e-03,  3.99169516e-05]), array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.36882e-05,2.929552682593257e-05,2.929552682593257e-06,0.0001,2.929552682593257e-06,0.00010219416970491771,low
1622,"(array([-6.31798636e-03,  3.99169516e-05]), array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.488e-05,0.0001816798486651,0.0,0.0001816798486651,0.00018167984866513772,0.00010219416970491771,high
1623,"(array([6.88887894e-05, 4.74566531e-09]), array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00018168,0.0001,1.4250174813272509e-06,0.0001,1.4250174813272509e-06,0.00010219416970491771,low
1624,"(array([0.01194901, 0.00014278]), array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00018168,0.0001,6.543737172584818e-06,0.0001,6.543737172584818e-06,0.00010219416970491771,low
1625,"(array([0.01308521, 0.00017122]), array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001238551403415,0.0001,2.5e-06,3e-06,2.9971883612410197e-06,0.00010219416970491771,low
1626,"(array([1.27566881e-03, 1.62733091e-06]), array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.161738353741025e-05,1.2078412699344065e-06,1.2e-06,1e-06,1.2078412699344065e-06,0.00010219416970491771,low
1627,"(array([5.03105851e-04, 2.53115497e-07]), array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002274153306626,9.97219148320574e-09,9.97219148320574e-09,9e-09,9.972191483205739e-09,0.00010219416970491771,low
1628,"(array([-1.71159361e-03,  2.92955268e-06]), array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.644066e-10,2e-06,2.1e-06,2e-06,2.1422053478968665e-06,0.00010219416970491771,low
1629,"(array([0.01347887, 0.00018168]), array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0021389891091195,4.538863936840628e-05,4.5e-05,4e-05,4.538863936840628e-05,0.00010219416970491771,low
1630,"(array([-1.19374096e-03,  1.42501748e-06]), array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0453418389212317,3.606678898938941e-05,3e-05,3.2e-05,3.606678898938941e-05,0.00010219416970491771,low
1631,"(array([-2.55807294e-03,  6.54373717e-06]), array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.503219409515875e-05,0.0001102480582522,5e-05,0.0001102480582522,0.00011024805825229595,0.00010219416970491771,high
1632,"(array([-1.73123897e-03,  2.99718836e-06]), array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011025,9.328926334096883e-06,0.0001,9.328926334096883e-06,9.328926334096885e-06,0.00010219416970491771,low
1633,"(array([1.09901832e-03, 1.20784127e-06]), array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",9.0831e-06,4.7555e-06,4.755501800596725e-06,0.0001,4.755501800596725e-06,0.00010219416970491771,low
1634,"(array([-9.98608606e-05,  9.97219148e-09]), array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1e-11,2.317816075645994e-05,2e-05,2.3e-05,2.317816075645994e-05,0.00010219416970491771,low
1635,"(array([1.46362746e-03, 2.14220535e-06]), array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.77162396851987e-05,4.128320443375403e-05,4e-05,4.1e-05,4.128320443375403e-05,0.00010219416970491771,low
1636,"(array([-6.73710913e-03,  4.53886394e-05]), array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.120039745646314e-05,0.000149,0.00015,5e-05,0.0001499837694195306,0.00010219416970491771,high
1637,"(array([6.00556317e-03, 3.60667890e-05]), array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001448625158,0.0001,0.00035,0.0001,0.0004163277997399395,0.00010219416970491771,high
1638,"(array([-0.01049991,  0.00011025]), array([3.05432911e-03, 9.32892633e-06]), array([-2.18071131e-03,  4.75550180e-06]), array([-4.81437023e-03,  2.31781608e-05]), array([6.42520073e-03, 4.12832044e-05]), array([-0.01224679,  0.00014998]), array([-0.02040411,  0.00041633]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001530528581915,5.558346011411992e-05,0.0002,5.558346011411992e-05,5.558346011411992e-05,0.00010219416970491771,low
